date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,8.870000000336212,9.000000000317183,9.000000000317183,9.000000000317183,8.000000000396478,9.000000000317183,8.000000000317181,9.000000000396478,8.000000000317181,9.000000000396478,8.000000000317181,10.000000000317183,8.000000000237886,10.000000000396478,7.000000000317181,11.000000000317181,7.000000000317181,11.000000000317181,7.000000000317181,11.000000000317181,6.000000000317182,11.000000000396476,6.000000000317182,11.000000000396476,6.000000000317182,12.000000000317181,6.000000000317182,12.000000000370706,6.000000000237886,12.000000000396478,5.000000000317182,13.000000000317183,5.000000000237886,13.000000000396478,5.000000000237886,13.000000000396478,4.000000000237886,14.000000000475772,3.000000000237886,15.000000000475772,3.000000000158591,16.00000000055507
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
