date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,8.870000146579523,9.000000138282568,9.000000138282568,9.000000138282568,8.00000017285321,9.000000138282568,8.00000013828257,9.00000017285321,8.00000013828257,9.00000017285321,8.00000013828257,10.00000013828257,8.000000103711926,10.00000017285321,7.000000138282569,11.00000013828257,7.000000138282569,11.00000013828257,7.000000138282569,11.00000013828257,6.000000138282569,11.000000172853213,6.000000138282569,11.000000172853213,6.000000138282569,12.00000013828257,6.000000138282569,12.000000161617752,6.000000103711927,12.00000017285321,5.000000138282569,13.000000138282568,5.000000103711927,13.00000017285321,5.000000103711927,13.00000017285321,4.000000103711927,14.000000207423854,3.000000103711927,15.000000207423854,3.0000000691412847,16.000000241994496
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
