date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,6.466567506072214,6.5628824803488035,5.675458976418565,6.675458976418565,5.675458976418565,6.675458976418565,5.675458976418565,6.675458976418565,5.5628824803488035,6.675458976418565,5.5628824803488035,6.773963410479605,4.6754589764185654,7.675458976418565,4.562882480348804,7.675458976418565,4.562882480348804,7.675458976418565,4.562882480348804,7.675458976418565,3.5628824803488044,8.675458976418565,3.5628824803488044,8.675458976418565,3.5628824803488044,8.675458976418565,3.4503059842790433,8.788035472488325,2.5628824803488044,9.675458976418565,2.5628824803488044,9.788035472488325,2.4503059842790433,10.675458976418563,1.827460973449396,11.627613965588914,1.4503059842790438,12.607253655545325,1.3377294882092827,14.916203323842394,1.2251529921395217,16.570678157990958
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
